Sensitive Detector-Particles
n Total Events,	 x [mm],	 y [mm],	 z [mm],	 dirX,	 dirY,	 dirZ,	 KinEnergy [MeV],	 part Type,	 primary part type,	 nPrimaryPart
3435	-10.7939	-26.8918	569	-0.018699	-0.0476288	0.99869	1.79451	22	11	1036969
3436	-10.8902	-8.64689	569	-0.0192021	-0.0154815	0.999696	0.464001	22	11	1037151
3437	-9.26957	-24.9395	569	-0.0163203	-0.0433976	0.998925	0.6825	22	11	1037835
3438	16.4244	-8.24389	569	0.0286981	-0.0144417	0.999484	0.342873	22	11	1038081
3439	-7.4367	13.4376	569	-0.0129469	0.0230529	0.99965	2.77874	22	11	1038236
3440	-3.66711	-29.6581	569	-0.00606113	-0.0521402	0.998621	4.6335	22	11	1038244
3441	-4.45462	2.34996	569	-0.00768614	0.00417828	0.999962	0.438876	22	11	1038611
3442	9.8308	10.7723	569	0.0176503	0.0188002	0.999667	0.217714	22	11	1038724
3443	14.1805	30.5691	569	0.0255985	0.05404	0.998211	2.63725	22	11	1038934
3444	-18.0989	-14.4421	569	-0.0316195	-0.0257214	0.999169	0.543294	22	11	1039053
3445	-20.109	-26.6832	569	0.0246827	-0.62558	0.77977	0.452396	22	11	1039266
3446	2.70419	-28.0699	569	0.00460929	-0.0489922	0.998789	0.282809	22	11	1039705
3447	15.49	-195.23	569	0.0113728	-0.351164	0.936245	1.89682	22	11	1039905
3448	-112.164	-170.901	569	-0.47768	-0.61358	0.628762	0.510999	22	11	1039941
3449	17.2431	-10.2797	569	0.0312891	-0.0177459	0.999353	0.431737	22	11	1039945
3450	9.70318	11.0746	569	0.0170282	0.0191888	0.999671	1.65797	22	11	1040446
3451	7.31387	-8.8454	569	0.0125782	-0.0155826	0.999799	1.83882	22	11	1040843
3452	-4.9491	-19.2074	569	-0.00847172	-0.0342701	0.999377	0.292167	22	11	1041103
3453	-30.654	34.1173	569	-0.494659	0.779763	0.383772	0.624622	22	11	1041433
3454	9.44514	25.6634	569	0.0161591	0.0448523	0.998863	1.50922	22	11	1041510
3455	-17.6536	15.6284	569	-0.0293727	0.0277012	0.999185	1.14034	22	11	1041636
3456	-13.6492	6.98169	569	-0.0240186	0.0122704	0.999636	0.655093	22	11	1041849
3457	-142.977	-199.534	569	-0.260622	-0.358249	0.896512	1.52379	22	11	1042231
3458	2.68317	-24.9484	569	0.00532279	-0.0433988	0.999044	0.496422	22	11	1042358
3459	-13.3051	5.71124	569	-0.0234795	0.0105137	0.999669	1.62746	22	11	1042456
3460	-8.80226	8.78133	569	-0.0159796	0.0154708	0.999753	1.26295	22	11	1042460
3461	12.2479	21.1295	569	0.0208948	0.0370041	0.999097	0.295247	22	11	1042569
3462	4.97953	10.7235	569	0.00871275	0.0185905	0.999789	0.522514	22	11	1042984
3463	-3.34187	-61.9596	569	-0.0425079	-0.808492	0.58697	0.335208	22	11	1043199
3464	9.95519	14.2107	569	0.017977	0.0252233	0.99952	0.180764	22	11	1043298
3465	14.3508	2.72895	569	0.0252482	0.00412849	0.999673	2.20235	22	11	1043800
3466	5.0441	18.5294	569	0.00906314	0.0326854	0.999425	1.19656	22	11	1044120
3467	-9.47907	-12.751	569	-0.0159738	-0.0223049	0.999624	0.213243	22	11	1044248
3468	18.965	4.14434	569	0.0329106	0.00798101	0.999426	1.32505	22	11	1044295
3469	-13.6536	16.9581	569	-0.0239213	0.0298048	0.999269	3.18277	22	11	1044393
3470	2.63996	0.03421	569	0.00553819	0.000871752	0.999984	0.994453	22	11	1044713
3471	13.9088	-9.86776	569	0.0240933	-0.0172295	0.999561	1.16603	22	11	1044992
3472	1.91729	-5.30112	569	-0.198639	-0.0981194	0.975149	0.510999	22	11	1045234
3473	-10.4649	20.0831	569	-0.0185016	0.0352499	0.999207	1.30921	22	11	1045329
3474	6.54809	-24.7994	569	0.0115471	-0.0435176	0.998986	2.89259	22	11	1045342
3475	-16.5591	-20.6291	569	-0.029318	-0.0371893	0.998878	1.81698	22	11	1045348
3476	-17.3259	-6.23374	569	-0.0299252	-0.011303	0.999488	1.82759	22	11	1045488
3477	9.69474	-1.12557	569	-0.0291373	0.034828	0.998968	0.266483	22	11	1045768
3478	-13.5893	-26.2068	569	-0.0240038	-0.0457237	0.998666	1.89621	22	11	1045912
3479	15.0075	-19.6445	569	0.0265864	-0.0343926	0.999055	0.337261	22	11	1045981
3480	-21.6301	-1.95774	569	-0.0450687	-0.00771615	0.998954	2.27285	22	11	1046080
3481	7.68608	9.54591	569	0.0136677	0.0166506	0.999768	1.95004	22	11	1047457
3482	2.51035	-8.90424	569	0.00433192	-0.0157968	0.999866	0.867932	22	11	1047642
3483	6.82676	-26.0123	569	0.0122706	-0.0456031	0.998884	0.805401	22	11	1048168
3484	-13.0995	22.1879	569	-0.0226858	0.039723	0.998953	4.10487	22	11	1048443
3485	-5.31712	3.80376	569	-0.00992928	0.00694865	0.999927	0.396171	22	11	1048948
3486	45.5302	50.3717	569	0.631566	0.439125	0.638978	0.311894	22	11	1049288
3487	-4.58318	25.5039	569	-0.00799859	0.0447358	0.998967	2.86858	22	11	1049760
3488	-4.42459	11.3587	569	0.0026824	0.0219924	0.999755	1.04395	22	11	1049916
3489	7.87851	17.1171	569	0.0134296	0.030092	0.999457	0.5139	22	11	1050223
3490	15.9195	-10.6847	569	0.0281161	-0.0189624	0.999425	2.74522	22	11	1050264
3491	-10.0671	11.3774	569	-0.0176232	0.0205138	0.999634	0.646449	22	11	1050773
3492	21.0936	23.5883	569	0.0369774	0.041379	0.998459	1.28454	22	11	1050892
3493	-8.91704	-19.2038	569	-0.0155074	-0.0332515	0.999327	0.922389	22	11	1051325
3494	-8.15038	21.0607	569	-0.0149735	0.0367258	0.999213	3.83958	22	11	1051829
3495	12.2145	0.602733	569	0.0217495	0.00139259	0.999762	0.231126	22	11	1051859
3496	-3.50017	-22.8851	569	-0.00602881	-0.0403305	0.999168	0.329845	22	11	1052485
3497	-36.0741	27.704	569	-0.25579	0.001408	0.966731	2.4396	22	11	1052665
3498	11.3196	14.147	569	0.0196732	0.0247186	0.999501	0.250293	22	11	1052674
3499	181.747	-96.5385	569	0.254222	-0.187572	0.948782	0.816563	22	11	1052744
3500	14.2591	-21.8997	569	0.0249805	-0.0387082	0.998938	2.01267	22	11	1053055
3501	12.8065	8.67305	569	0.0220969	0.0154019	0.999637	2.11059	22	11	1053224
3502	9.52823	8.02128	569	0.0159276	0.013709	0.999779	0.385733	22	11	1053276
3503	-19.5613	-6.27805	569	-0.0342027	-0.0119935	0.999343	0.209572	22	11	1053557
3504	7.45668	-0.779959	569	0.0130319	-0.00135368	0.999914	0.943489	22	11	1053700
3505	12.5384	3.42446	569	0.0220162	0.00603185	0.999739	3.80474	22	11	1054738
3506	-17.5415	-0.732832	569	-0.0298862	-0.00198562	0.999551	1.77142	22	11	1054873
3507	-15.3025	-7.93056	569	-0.027404	-0.0140119	0.999526	0.406206	22	11	1055960
3508	6.75184	15.5959	569	-0.338078	-0.196731	0.920326	0.663832	22	11	1056028
3509	-16.8497	-4.83273	569	-0.0302205	-0.00840412	0.999508	0.184559	22	11	1056387
3510	-12.3961	-16.5039	569	-0.0222307	-0.0285903	0.999344	1.95584	22	11	1056547
3511	42.3239	185.565	569	0.0827042	0.321726	0.943214	1.00057	22	11	1056799
3512	-10.6048	-3.48878	569	-0.0190057	-0.00539623	0.999805	0.307718	22	11	1057119
3513	-9.46143	-1.29357	569	-0.0222939	0.00808742	0.999719	0.832561	22	11	1057495
3514	-5.03383	27.0964	569	-0.00878617	0.0475278	0.998831	1.95481	22	11	1057665
3515	-21.5022	-9.50268	569	-0.037317	-0.0168174	0.999162	4.49716	22	11	1057750
3516	1.93273	-3.16021	569	0.00368946	-0.00629508	0.999973	0.528148	22	11	1057892
3517	5.96813	13.0843	569	0.0103172	0.0236335	0.999667	0.546172	22	11	1058091
3518	-5.61116	-26.5609	569	-0.0102634	-0.0465566	0.998863	2.74911	22	11	1058516
3519	-0.597604	9.65596	569	-0.000625826	0.0162409	0.999868	3.0336	22	11	1058627
3520	-14.4029	-14.1666	569	-0.0105623	-0.0254721	0.99962	0.631798	22	11	1058765
3521	40.4943	23.7957	569	0.573861	0.0660318	0.816286	0.803763	22	11	1058829
3522	10.9792	-20.3602	569	0.0191121	-0.0359962	0.999169	0.793183	22	11	1059441
3523	-1.60189	-19.068	569	-0.00258396	-0.0338121	0.999425	2.50547	22	11	1059565
3524	-29.5198	-36.6911	569	-0.321689	-0.553417	0.768274	0.312238	22	11	1059668
3525	-15.849	11.0262	569	-0.027713	0.020218	0.999411	1.26525	22	11	1059967
3526	11.4329	-19.5934	569	0.0197268	-0.0341934	0.999221	0.361775	22	11	1060287
3527	3.65435	-1.81111	569	0.00641815	-0.00318881	0.999974	0.852353	22	11	1060716
3528	11.3206	30.1766	569	0.0200463	0.0531143	0.998387	5.22299	22	11	1060981
3529	-14.0857	6.66334	569	-0.0246566	0.011921	0.999625	0.48839	22	11	1061489
3530	3.53939	-22.1944	569	0.00539801	-0.0370392	0.999299	0.196753	22	11	1062173
3531	-18.4411	-5.69954	569	-0.0323226	-0.0100203	0.999427	0.763191	22	11	1062536
3532	-3.55357	-11.3017	569	-0.00634443	-0.0198981	0.999782	2.02986	22	11	1062584
3533	7.93473	13.7127	569	0.0141833	0.024808	0.999592	0.362691	22	11	1062733
3534	7.88309	-6.47525	569	0.0143523	-0.0118138	0.999827	0.975207	22	11	1062807
3535	-15.5518	3.28108	569	-0.0274773	0.00530824	0.999608	1.4196	22	11	1063165
3536	3.4297	16.8449	569	0.0057492	0.0291109	0.99956	0.355818	22	11	1063393
3537	0.932951	-24.9709	569	0.00161963	-0.0437268	0.999042	1.77953	22	11	1063635
3538	5.14195	3.5378	569	0.00880094	0.00652485	0.99994	2.8288	22	11	1063709
3539	-15.599	-6.96516	569	-0.0272556	-0.0122765	0.999553	3.70126	22	11	1064156
3540	-3.5807	-21.208	569	-0.00568933	-0.0375304	0.999279	2.87571	22	11	1064306
3541	-20.511	-10.7306	569	-0.0359465	-0.0187747	0.999177	1.40564	22	11	1065356
3542	-1.13839	20.6828	569	-0.00179971	0.0354441	0.99937	0.265194	22	11	1065589
3543	23.1886	-5.47323	569	0.304495	0.0479145	0.951308	1.4751	22	11	1065850
3544	-8.57379	-2.79992	569	-0.0148747	-0.00528844	0.999875	4.78487	22	11	1066233
3545	2.74227	-21.484	569	0.00499537	-0.0376819	0.999277	0.352409	22	11	1066747
3546	-6.84253	-10.7632	569	-0.011839	-0.0188411	0.999752	1.21114	22	11	1067238
3547	-21.7407	-5.09689	569	-0.0382042	-0.00820575	0.999236	1.45335	22	11	1067446
3548	-12.5986	-7.90218	569	-0.0222965	-0.0140038	0.999653	1.9117	22	11	1067579
3549	-5.04781	-21.0469	569	-0.00883958	-0.0369092	0.99928	0.937381	22	11	1067645
3550	-2.78754	-18.1622	569	0.0135944	-0.0315913	0.999408	1.74921	22	11	1068322
3551	-10.4095	-30.5413	569	-0.0185107	-0.0541159	0.998363	0.334076	22	11	1068738
3552	-19.6469	-19.7149	569	-0.034627	-0.0345465	0.998803	0.480064	22	11	1068784
3553	-15.5904	5.17238	569	-0.0271796	0.00904617	0.99959	0.399072	22	11	1068800
3554	-9.83444	21.3624	569	-0.0174027	0.0376301	0.99914	0.638118	22	11	1069007
3555	-129.768	-195.692	569	-0.226713	-0.326924	0.917454	1.00658	22	11	1069700
3556	12.8653	14.9158	569	0.0230402	0.0259833	0.999397	0.254083	22	11	1069816
3557	-3.88184	5.66097	569	-0.00685778	0.00983878	0.999928	1.3743	22	11	1070153
3558	-10.5101	20.3883	569	-0.018072	0.0358132	0.999195	0.385901	22	11	1070155
3559	-19.7545	3.16268	569	-0.0345558	0.00545704	0.999388	0.369589	22	11	1070419
3560	17.9739	27.0116	569	0.327127	-0.0739905	0.942079	2.25792	22	11	1070876
3561	2.68873	-192.451	569	0.012676	-0.335768	0.941859	0.387742	22	11	1071540
3562	2.41496	10.9425	569	0.00477376	0.0198282	0.999792	0.800668	22	11	1071583
3563	-6.93576	-3.64063	569	-0.0124911	-0.00681156	0.999899	5.29955	22	11	1071678
3564	-3.58414	-28.4118	569	-0.00569181	-0.0498251	0.998742	0.15524	22	11	1072089
3565	18.9928	0.426954	569	0.0334246	0.000793986	0.999441	1.31501	22	11	1072178
3566	13.6153	-8.55037	569	0.0236057	-0.0146657	0.999614	0.856461	22	11	1073148
3567	-11.0577	12.7423	569	-0.0195171	0.0222721	0.999561	0.949598	22	11	1073379
3568	4.01795	26.7667	569	0.00716234	0.0469531	0.998871	0.50086	22	11	1073776
3569	-2.51085	-26.2823	569	-0.00454929	-0.046502	0.998908	1.25289	22	11	1073827
3570	-10.9507	-13.3013	569	-0.0187387	-0.0224951	0.999571	0.852915	22	11	1074052
3571	-9.91874	4.66433	569	-0.0175648	0.00769403	0.999816	2.51768	22	11	1074055
3572	-10.0664	-10.1354	569	-0.0176771	-0.0183534	0.999675	1.0905	22	11	1074088
3573	-13.5277	14.6788	569	-0.0237267	0.025683	0.999389	0.513494	22	11	1074569
3574	1.93792	6.94474	569	0.00345465	0.0124121	0.999917	4.06212	22	11	1075457
3575	-16.4811	16.3103	569	-0.0294459	0.0290862	0.999143	1.57853	22	11	1075496
3576	-4.2227	-24.7765	569	-0.00744036	-0.043353	0.999032	0.977331	22	11	1075798
3577	2.24322	-22.3108	569	0.00379641	-0.0397322	0.999203	0.589384	22	11	1075886
3578	-10.8194	2.39666	569	-0.0191246	0.00372003	0.99981	0.221304	22	11	1076181
3579	11.9393	-1.85895	569	0.0210649	-0.00279981	0.999774	1.27714	22	11	1076569
3580	-12.0302	6.5048	569	-0.0207788	0.0110316	0.999723	0.551348	22	11	1076837
3581	7.7049	-8.56811	569	0.0135635	-0.014525	0.999803	1.42338	22	11	1077307
3582	-8.54038	-17.3791	569	-0.0149102	-0.0303967	0.999427	0.61717	22	11	1078274
3583	-1.58022	-14.6871	569	-0.00309952	-0.0256938	0.999665	2.56515	22	11	1078379
3584	12.9684	-4.66076	569	0.158778	0.0182229	0.987146	1.67939	22	11	1078432
3585	4.88886	25.1601	569	0.00830779	0.044116	0.998992	3.54871	22	11	1078833
3586	-1.34434	0.00367656	569	-0.00116909	9.73549e-05	0.999999	0.645393	22	11	1079418
3587	-13.4596	15.3735	569	-0.0234332	0.0265326	0.999373	2.72552	22	11	1079639
3588	-9.63744	3.88571	569	-0.0170531	0.00692502	0.999831	4.09508	22	11	1080250
3589	-7.29453	23.2459	569	-0.0126343	0.041411	0.999062	0.225176	22	11	1080391
3590	162.478	-199.201	569	0.239873	-0.304161	0.921926	1.41404	22	11	1080572
3591	-14.4727	15.31	569	-0.0259004	0.0264453	0.999315	1.38906	22	11	1080688
3592	12.6851	-18.8209	569	0.0221096	-0.03309	0.999208	1.04582	22	11	1080715
3593	16.3729	10.5933	569	0.0288347	0.0194779	0.999394	0.419911	22	11	1080970
3594	7.42206	21.2753	569	0.229931	-0.0399625	0.972386	1.50864	22	11	1081092
3595	8.94985	17.7491	569	0.0153741	0.0312657	0.999393	2.51098	22	11	1081138
3596	-16.0915	-18.3369	569	-0.0282332	-0.0321366	0.999085	0.802145	22	11	1081154
3597	13.8785	-3.04899	569	0.0245068	-0.00683579	0.999676	1.35269	22	11	1081709
3598	2.44574	17.2978	569	0.00475633	0.0298177	0.999544	1.944	22	11	1081742
3599	2.14801	6.01288	569	0.00353301	0.0106948	0.999937	1.80649	22	11	1083924
3600	-3.66826	-26.3495	569	-0.0067892	-0.0459471	0.998921	3.11384	22	11	1084531
3601	7.81406	-16.0802	569	0.0137723	-0.0282368	0.999506	3.10657	22	11	1084533
3602	-17.8075	-16.0394	569	-0.0317061	-0.0283574	0.999095	0.317289	22	11	1084686
3603	-4.74116	-28.6878	569	-0.00808897	-0.0500409	0.998714	1.48409	22	11	1084986
3604	-16.5649	4.06861	569	-0.0291668	0.00705757	0.99955	0.827673	22	11	1085824
3605	-8.23965	-20.9333	569	-0.0143337	-0.036466	0.999232	1.13662	22	11	1086328
3606	-2.24654	7.47978	569	-0.00440162	0.0133856	0.999901	1.22227	22	11	1086712
3607	6.71352	-19.7015	569	0.0116338	-0.0350313	0.999319	1.41644	22	11	1086748
3608	18.9079	28.5239	569	0.0329648	0.0501298	0.998199	1.88282	22	11	1086805
3609	-3.3462	-22.8516	569	0.0830641	-0.0360483	0.995892	2.27197	22	11	1086865
3610	12.4542	18.9493	569	0.0215025	0.0329934	0.999224	1.23482	22	11	1087004
3611	-6.9116	-25.9514	569	-0.0119702	-0.0455456	0.998891	1.0383	22	11	1087323
3612	-11.6989	-10.9953	569	-0.0202169	-0.0193438	0.999608	1.3876	22	11	1087687
3613	143.567	192.682	569	0.232424	0.311691	0.921318	2.13226	22	11	1088305
3614	-14.8793	-25.5235	569	-0.0254265	-0.0451452	0.998657	4.40697	22	11	1089873
3615	-8.57037	-7.6593	569	-0.0150786	-0.0131648	0.9998	2.04305	22	11	1089993
3616	51.265	-199.38	569	0.111224	-0.35671	0.927571	0.723465	22	11	1090299
3617	2.62241	-15.7792	569	0.00479975	-0.0275959	0.999608	1.4744	22	11	1090874
3618	15.6891	24.4042	569	0.0278151	0.0429386	0.99869	0.389079	22	11	1091011
3619	-9.55309	-0.974216	569	-0.0162433	-0.00179858	0.999866	0.980506	22	11	1091116
3620	-11.534	-17.8609	569	-0.0201176	-0.0316313	0.999297	0.541878	22	11	1091220
3621	-14.1516	-13.9197	569	0.0142782	-0.398129	0.917218	1.2408	22	11	1091560
3622	0.40224	-0.925505	569	0.000591401	-0.00191642	0.999998	3.10528	22	11	1091835
3623	8.1947	2.05602	569	0.0142296	0.0029641	0.999894	3.12705	22	11	1091883
3624	-17.3823	-19.9193	569	-0.0308174	-0.0352618	0.998903	1.8068	22	11	1091890
3625	2.06616	-1.84059	569	0.00351369	-0.00335955	0.999988	0.594826	22	11	1092645
3626	-61.2838	194.255	569	-0.159061	0.337218	0.927892	0.958278	22	11	1092872
3627	-8.41817	-15.8911	569	-0.0145452	-0.0278342	0.999507	0.459434	22	11	1093136
3628	-4.79644	23.1572	569	-0.00794573	0.0406266	0.999143	0.778598	22	11	1093147
3629	9.65227	25.3882	569	0.0173788	0.0438259	0.998888	0.366255	22	11	1093210
3630	14.1543	13.2796	569	0.0257211	0.0232417	0.999399	2.27651	22	11	1093339
3631	-17.8163	-9.64036	569	-0.0306594	-0.0163325	0.999396	1.5508	22	11	1093382
3632	-19.8842	4.06101	569	-0.0344062	0.00730745	0.999381	0.259596	22	11	1093761
3633	-12.3806	-3.18653	569	-0.0216785	-0.00552189	0.99975	1.16346	22	11	1093835
3634	14.8397	12.8779	569	0.0262248	0.0230795	0.99939	1.22501	22	11	1094056
3635	21.6988	24.5242	569	0.038819	0.0431865	0.998313	0.732243	22	11	1094272
3636	71.4532	-198.298	569	0.128978	-0.339965	0.931552	0.411441	22	11	1094559
3637	-7.89987	-8.20001	569	-0.0136254	-0.0150102	0.999795	0.688166	22	11	1094722
3638	2.99526	-9.75717	569	0.00509802	-0.018417	0.999817	0.248658	22	11	1095061
3639	-5.18439	19.2759	569	-0.00922326	0.0330949	0.99941	2.33699	22	11	1095323
3640	4.89552	16.373	569	0.00896789	0.0285331	0.999553	1.26399	22	11	1095478
3641	-19.5878	-21.3741	569	-0.0348781	-0.0371055	0.998703	0.754839	22	11	1095514
3642	-3.21151	0.739167	569	-0.00507173	0.00137539	0.999986	0.554743	22	11	1095532
3643	9.28661	-15.5141	569	0.0163387	-0.0273819	0.999492	1.22993	22	11	1095569
3644	6.3101	-12.0179	569	0.0108673	-0.0208852	0.999723	2.27378	22	11	1095611
3645	-12.0544	18.5984	569	-0.0207504	0.0322719	0.999264	3.00299	22	11	1095635
3646	4.06866	-29.4899	569	0.00737886	-0.0516413	0.998638	4.34996	22	11	1095912
3647	-10.6671	20.1541	569	-0.0181639	0.0374531	0.999133	1.01083	22	11	1096336
3648	-9.29568	-23.0106	569	-0.0160328	-0.0409706	0.999032	0.716535	22	11	1096427
3649	13.5473	-18.0676	569	0.0236848	-0.0312242	0.999232	0.681566	22	11	1096486
3650	-17.2071	-8.24241	569	-0.031026	-0.014505	0.999413	1.41515	22	11	1097153
3651	-12.569	6.07575	569	-0.0220472	0.010656	0.9997	0.898621	22	11	1097170
3652	-0.899609	-21.7543	569	-0.00185252	-0.0380235	0.999275	0.732152	22	11	1097310
3653	-6.86128	5.73292	569	-0.0118958	0.0100267	0.999879	1.83312	22	11	1097464
3654	-6.68835	-28.2023	569	-0.01304	-0.0485101	0.998738	0.677402	22	11	1097851
3655	12.5711	-17.9566	569	0.0218861	-0.0314523	0.999266	1.2585	22	11	1098120
3656	20.2966	15.1735	569	0.0357941	0.0270652	0.998993	0.383577	22	11	1098420
3657	13.7515	2.33644	569	0.0239234	0.00409231	0.999705	0.434572	22	11	1098565
3658	18.5265	0.97106	569	0.306259	0.643008	0.701958	0.510999	22	11	1098839
3659	-12.7751	-29.4153	569	-0.0226731	-0.0520806	0.998385	1.96188	22	11	1098855
3660	-10.4216	18.4721	569	-0.0188425	0.0321733	0.999305	2.03953	22	11	1099683
3661	-3.05756	-18.7237	569	-0.00602912	-0.0327489	0.999445	1.56714	22	11	1100111
3662	-21.2527	-5.10293	569	-0.0369698	-0.00916501	0.999274	0.555499	22	11	1101086
3663	-5.81201	-15.7894	569	-0.0107761	-0.0272676	0.99957	2.41236	22	11	1101177
3664	12.98	18.2613	569	0.484415	0.3023	0.820948	0.760716	22	11	1101499
3665	-31.9424	-196.545	569	-0.0604739	-0.341537	0.937921	0.861426	22	11	1101901
3666	-9.0233	-6.74865	569	-0.0171405	-0.0121852	0.999779	0.234371	22	11	1102095
3667	19.9877	9.73721	569	0.0353787	0.0171068	0.999228	0.847945	22	11	1102549
3668	4.52013	28.5964	569	0.0077228	0.0501836	0.99871	3.72323	22	11	1102677
3669	13.1981	9.07171	569	0.0823673	-0.54176	0.836488	0.768914	22	11	1103302
3670	15.6848	16.9112	569	0.0275377	0.0303714	0.999159	1.66235	22	11	1103501
3671	12.9745	-22.7007	569	0.0224773	-0.0399501	0.998949	1.19696	22	11	1103586
3672	-9.79233	25.8651	569	-0.0171603	0.045233	0.998829	1.63929	22	11	1103920
3673	-5.42396	-18.2459	569	-0.00996538	-0.0325381	0.999421	0.573709	22	11	1104163
3674	-5.35853	2.86177	569	-0.00925424	0.00488373	0.999945	0.530103	22	11	1104178
3675	-12.1342	10.1468	569	-0.0211415	0.0170177	0.999632	1.29735	22	11	1104289
3676	-11.2684	-7.97048	569	-0.0196625	-0.0138989	0.99971	5.10911	22	11	1104428
3677	9.53192	-7.20998	569	0.0170233	-0.0126816	0.999775	1.42597	22	11	1104450
3678	2.55666	5.04172	569	0.00404212	0.0105057	0.999937	1.13454	22	11	1104497
3679	1.15018	-22.9832	569	0.00214789	-0.0406417	0.999171	0.50211	22	11	1104702
3680	5.82115	17.8439	569	0.0101419	0.0313214	0.999458	1.62544	22	11	1104785
3681	8.2572	-13.8346	569	0.0144618	-0.0242558	0.999601	0.843273	22	11	1105044
3682	10.2254	23.5628	569	0.0179822	0.041321	0.998984	5.00649	22	11	1105117
3683	-6.4084	12.5064	569	-0.0118391	0.0217693	0.999693	1.42356	22	11	1105151
3684	2.02464	-10.9537	569	0.00349971	-0.019315	0.999807	0.18324	22	11	1105272
3685	7.17921	6.82079	569	0.0127294	0.0117413	0.99985	1.14256	22	11	1105457
3686	2.09454	16.2971	569	0.00381626	0.0284757	0.999587	1.31724	22	11	1105844
3687	-16.1927	-3.58821	569	-0.0283678	-0.00632275	0.999578	0.872726	22	11	1106562
3688	-18.2649	-16.6121	569	-0.0316831	-0.0283964	0.999095	1.10944	22	11	1106634
3689	-7.45449	-2.32129	569	-0.012709	-0.00423054	0.99991	1.24615	22	11	1106978
3690	4.58301	11.2979	569	0.00749313	0.0200293	0.999771	0.376478	22	11	1107211
3691	16.9346	26.1347	569	0.0298474	0.0463281	0.99848	0.918775	22	11	1107551
3692	-7.25138	-23.2981	569	-0.0131007	-0.0414425	0.999055	1.45525	22	11	1108313
3693	7.80441	-20.5984	569	0.0128578	-0.0362926	0.999258	0.520674	22	11	1108832
3694	3.19478	26.1151	569	0.00484456	0.0460642	0.998927	2.13019	22	11	1109327
3695	-11.1413	-10.5788	569	-0.0389891	-0.0124924	0.999162	1.18439	22	11	1109707
3696	-7.08165	23.2434	569	-0.0119287	0.0408501	0.999094	0.284356	22	11	1109759
3697	12.0565	23.9103	569	0.0211348	0.0414773	0.998916	0.320169	22	11	1110134
3698	-7.03291	-6.20904	569	-0.012375	-0.0112452	0.99986	1.00602	22	11	1110522
3699	-13.5229	-30.9533	569	-0.0237246	-0.0534888	0.998287	2.28984	22	11	1110958
3700	-16.8749	15.3075	569	-0.0301429	0.0264119	0.999197	0.315774	22	11	1111771
3701	5.59353	23.3321	569	0.0102952	0.0411528	0.9991	0.251676	22	11	1111940
3702	1.99385	18.0426	569	0.00376242	0.0309732	0.999513	0.622336	22	11	1112248
3703	11.9385	-190.807	569	0.0154148	-0.331733	0.943247	0.421059	22	11	1112268
3704	2.76082	-2.42	569	0.00453804	-0.00427089	0.999981	0.328829	22	11	1112833
3705	-5.93542	-14.434	569	-0.196573	0.145283	0.969666	1.66164	11	11	1112969
3706	-15.7068	-25.6571	569	-0.0274131	-0.0447119	0.998624	2.83486	22	11	1113007
3707	-16.5187	11.312	569	-0.028883	0.0206285	0.99937	0.584044	22	11	1113095
3708	2.65692	20.9365	569	0.00504307	0.03619	0.999332	1.635	22	11	1113281
3709	-14.769	-17.0686	569	-0.0259458	-0.0294139	0.999231	0.573771	22	11	1113539
